train_acc,train_loss,val_acc,val_loss
0.03463157894736843,4.3553495,0.0408,4.153389
0.052084210526315795,4.0948243,0.05520000000000001,4.1313577
0.06421052631578948,4.005817,0.0632,4.0556493
0.08126315789473684,3.9128888,0.09200000000000001,3.845303
0.09395789473684213,3.8293703,0.0932,3.8213072
0.10896842105263159,3.746161,0.09759999999999999,3.8063092
0.12362105263157895,3.66112,0.13119999999999998,3.6054523
0.13886315789473686,3.571579,0.13879999999999998,3.594091
0.15635789473684214,3.490007,0.16760000000000003,3.389132
0.16816842105263158,3.4156954,0.19079999999999997,3.3107998
0.18094736842105263,3.3546352,0.184,3.285037
0.19181052631578946,3.2901087,0.18760000000000002,3.306916
0.20522105263157894,3.231893,0.2048,3.250096
0.21810526315789475,3.1561503,0.2152,3.1322854
0.22901052631578947,3.0972147,0.22760000000000002,3.0786874
0.2421894736842105,3.0336297,0.23279999999999998,3.08718
0.2505684210526316,2.9883635,0.25720000000000004,2.958007
0.26229473684210525,2.9265018,0.2664,2.9201365
0.2719157894736842,2.8648555,0.27,2.8695261
0.27976842105263156,2.8203566,0.28680000000000005,2.7849393
0.2914947368421052,2.774486,0.26680000000000004,2.8619475
0.29879999999999995,2.741396,0.2872,2.7742093
0.30330526315789474,2.6987743,0.30879999999999996,2.7291665
0.3100631578947368,2.6606178,0.30720000000000003,2.6638393
0.3210315789473684,2.6219573,0.2876,2.7969477
0.3283368421052631,2.5862925,0.2952,2.7305155
0.33669473684210527,2.548516,0.31360000000000005,2.6588807
0.3442947368421053,2.5101395,0.31920000000000004,2.6584425
0.34812631578947373,2.485781,0.322,2.6225162
0.35541052631578945,2.4502864,0.3392,2.553499
0.36101052631578945,2.4235227,0.3196,2.6221094
0.366,2.3984387,0.31,2.716337
0.3734526315789473,2.3729856,0.3568,2.445763
0.3782736842105263,2.3493445,0.35840000000000005,2.455437
0.3849473684210527,2.3183928,0.34240000000000004,2.5500202
0.38675789473684213,2.3043518,0.3716,2.4185603
0.39296842105263163,2.2699718,0.33159999999999995,2.5536785
0.39806315789473684,2.2512987,0.36920000000000003,2.3943822
0.40223157894736844,2.223269,0.3767999999999999,2.3493102
0.40650526315789476,2.2087572,0.38359999999999994,2.3640802
0.4118736842105263,2.1881328,0.38120000000000004,2.3850498
0.4172842105263158,2.1667013,0.37559999999999993,2.35456
0.42170526315789475,2.142545,0.38280000000000003,2.3229346
0.42341052631578946,2.1348286,0.3927999999999999,2.2745688
0.42749473684210526,2.111942,0.39879999999999993,2.2711005
0.4328842105263158,2.091044,0.376,2.3823457
0.43494736842105264,2.077535,0.38599999999999995,2.347988
0.4397684210526316,2.0540352,0.414,2.2347589
0.4432,2.0434575,0.40680000000000005,2.247468
0.4502526315789474,2.0200381,0.3824,2.3586037
0.45122105263157897,2.0066373,0.3984,2.2765882
0.455621052631579,1.9914057,0.39799999999999996,2.2552707
0.4567368421052631,1.9817977,0.4072,2.2272065
0.46467368421052624,1.962994,0.408,2.2247884
0.46429473684210526,1.9499196,0.40240000000000004,2.2007682
0.4707578947368421,1.931666,0.40800000000000003,2.2103317
0.47176842105263156,1.9242076,0.414,2.1658046
0.47896842105263154,1.9045292,0.42560000000000003,2.1294775
0.4787157894736842,1.8916218,0.4232000000000001,2.1048243
0.48246315789473687,1.8792036,0.4368000000000001,2.0992506
0.4870736842105263,1.8549805,0.4296,2.1375828
0.4869052631578948,1.8510429,0.4267999999999999,2.1286962
0.49016842105263164,1.8448502,0.4364,2.0921278
0.4939578947368421,1.8234546,0.43959999999999994,2.0681725
