train_acc,train_loss,val_acc,val_loss
0.0703578947368421,4.153557,0.10999999999999999,3.7845829
0.1345684210526316,3.6133783,0.1732,3.3994017
0.20305263157894735,3.2253249,0.20200000000000004,3.2057092
0.2538105263157895,2.942091,0.22920000000000001,3.0688245
0.29208421052631584,2.7458823,0.2528,2.9429696
0.3191157894736842,2.615666,0.28559999999999997,2.7734158
0.3419157894736843,2.507056,0.3268,2.5310705
0.3601684210526315,2.4246848,0.34919999999999995,2.4542115
0.37581052631578954,2.3438137,0.3484,2.4262893
0.3915368421052631,2.2806077,0.3488,2.424107
0.4013473684210527,2.2290404,0.384,2.3356829
0.4138315789473684,2.1818664,0.3568,2.4929
0.4216421052631579,2.1367245,0.3896,2.279355
0.42991578947368425,2.100617,0.3624,2.431411
0.4362736842105263,2.06899,0.41,2.2031395
0.44648421052631576,2.034431,0.40240000000000004,2.2098794
0.4502736842105264,2.0095136,0.4236000000000001,2.1889272
0.45656842105263157,1.9778988,0.4235999999999999,2.1826916
0.46309473684210534,1.9598264,0.4428,2.1017005
0.4668631578947368,1.9346842,0.4428,2.0883782
0.4734105263157895,1.9164889,0.4572,2.033885
0.47593684210526316,1.8954992,0.44839999999999997,2.06629
0.48505263157894735,1.8733903,0.45520000000000005,2.0125
0.4842315789473684,1.8578119,0.44919999999999993,2.0963814
0.4899157894736842,1.8456018,0.4432,2.0737913
0.49475789473684206,1.8319077,0.45640000000000003,2.0405467
0.4975578947368422,1.8157712,0.4636,2.0024374
0.5023157894736842,1.8036773,0.4536,2.016573
0.5046105263157895,1.7864721,0.45439999999999997,2.010927
0.5055368421052632,1.773582,0.47919999999999996,1.9455502
0.5102315789473685,1.7625762,0.46919999999999995,1.9663244
0.5121473684210527,1.7547098,0.47239999999999993,1.9439985
0.5160210526315789,1.7361522,0.4692,1.9921795
0.516421052631579,1.7334278,0.4704,1.9480072
0.5227999999999999,1.7166183,0.4796,1.9412014
0.5253052631578947,1.7029349,0.4832000000000001,1.9332855
0.5248421052631579,1.6997824,0.49239999999999995,1.8855312
0.5261052631578949,1.6899503,0.4795999999999999,1.9224744
0.5296421052631579,1.6830072,0.47400000000000003,1.9697834
0.5309052631578948,1.6735693,0.4952,1.8733183
0.5336,1.6591237,0.48840000000000006,1.9224153
0.5342947368421053,1.6522617,0.49479999999999996,1.8961812
0.5377684210526316,1.6410278,0.4968,1.8633542
0.5374105263157894,1.6397817,0.48839999999999995,1.8844348
0.5413894736842105,1.6329728,0.504,1.8340504
0.5446736842105264,1.6157204,0.48,1.9330928
0.5468421052631579,1.6145644,0.5052,1.8188078
0.5494526315789474,1.6015408,0.5012,1.8473268
0.5481052631578947,1.6026239,0.508,1.8292145
0.5483368421052631,1.596453,0.5188,1.807246
0.5523789473684211,1.5818677,0.5115999999999999,1.8155742
0.5528842105263158,1.580128,0.5028,1.830743
0.5569052631578947,1.5662184,0.5032000000000001,1.8240204
0.5572631578947368,1.5698045,0.4972,1.8644446
0.5598736842105262,1.5576825,0.5207999999999999,1.7838178
0.5641263157894738,1.546773,0.5164,1.7954152
0.5609894736842106,1.5510892,0.5144000000000001,1.7872261
0.5673263157894737,1.5405118,0.512,1.7664009
0.5678947368421052,1.5283262,0.5276,1.7589717
0.5677684210526315,1.5245656,0.5167999999999999,1.7762207
0.571136842105263,1.5193856,0.524,1.7444044
0.5710947368421053,1.5164748,0.5164,1.7928894
0.5696842105263157,1.5142555,0.5228,1.7481897
0.5737052631578947,1.5070249,0.5176,1.7575536
0.5754315789473684,1.4983387,0.5156000000000001,1.7644883
0.5769263157894736,1.4914603,0.5228,1.7568959
0.5777052631578947,1.4928842,0.5172000000000001,1.7408437
0.578778947368421,1.4832985,0.52,1.7905988
0.5806105263157895,1.4783654,0.5264,1.7313877
0.5809684210526317,1.4745055,0.5288,1.7381815
0.5818105263157896,1.4689503,0.5324,1.7275586
0.5817052631578947,1.463406,0.5296,1.7216485
0.5859157894736842,1.4618343,0.5276000000000001,1.7397354
0.585557894736842,1.4654082,0.5308,1.7352045
0.5846526315789474,1.4544336,0.5336000000000001,1.7389631
0.5865473684210527,1.4517964,0.5412,1.7303345
0.5866947368421053,1.4492551,0.534,1.7120252
0.5894947368421053,1.4412985,0.5376,1.706616
0.5878526315789474,1.4472831,0.5396,1.6980433
0.5898736842105264,1.4444174,0.5332,1.698628
0.5937473684210526,1.432316,0.5392,1.6974162
0.591957894736842,1.4350848,0.5404000000000001,1.6985343
0.5921052631578947,1.428934,0.5364,1.7022814
0.591621052631579,1.4279522,0.5352,1.6979581
0.5929473684210527,1.4269288,0.5291999999999999,1.6934832
0.5926736842105262,1.4240991,0.532,1.6912711
0.5951157894736842,1.4193699,0.5408,1.6923195
0.5931157894736843,1.4183953,0.536,1.6873059
0.5962736842105264,1.4186715,0.5416000000000001,1.6997932
0.5943368421052632,1.4167094,0.5352,1.6847465
0.5969684210526316,1.4128213,0.5364,1.6872562
0.5977894736842105,1.4097985,0.5464,1.6826328
0.5990947368421052,1.4107062,0.534,1.6929398
0.5965263157894737,1.4152658,0.534,1.6907636
0.5971157894736842,1.4085453,0.5396,1.6842498
0.5982526315789473,1.408117,0.5404,1.6826317
0.5965473684210527,1.407561,0.538,1.682307
0.5998315789473684,1.4016306,0.5352,1.6871089
0.5985894736842104,1.4061613,0.5396000000000001,1.6876956
0.6004842105263158,1.4001113,0.5432,1.6876754
