train_acc,train_loss,val_acc,val_loss
0.06837894736842107,4.156252,0.1108,3.7934191
0.13663157894736844,3.6086955,0.18080000000000002,3.364882
0.20216842105263158,3.2372355,0.18,3.3036005
0.24581052631578948,2.9735887,0.24280000000000002,2.9678216
0.28757894736842105,2.7778208,0.29000000000000004,2.7926538
0.31366315789473687,2.6430366,0.30760000000000004,2.6765475
0.3366315789473684,2.5324247,0.3312,2.5474305
0.3562947368421053,2.4465535,0.35119999999999996,2.442001
0.37166315789473686,2.3666527,0.3696,2.393123
0.3870105263157895,2.3007584,0.3644,2.3520794
0.39707368421052636,2.2478998,0.36519999999999997,2.4473748
0.40814736842105265,2.1967895,0.37799999999999995,2.3716424
0.41995789473684214,2.146143,0.38520000000000004,2.301632
0.4283157894736842,2.108949,0.40120000000000006,2.2353601
0.436021052631579,2.0733068,0.40840000000000004,2.2089412
0.44311578947368424,2.037972,0.424,2.158027
0.4508210526315789,2.003503,0.43119999999999997,2.1207192
0.4583578947368422,1.9751081,0.428,2.1365974
0.46650526315789476,1.9499416,0.42719999999999997,2.1448438
0.4673052631578948,1.9268097,0.4512,2.024987
0.4741052631578947,1.9043126,0.4432,2.02112
0.47901052631578955,1.8908776,0.43920000000000003,2.0369005
0.48690526315789473,1.8634056,0.45880000000000004,1.9850998
0.4885473684210526,1.8444202,0.44800000000000006,2.0401697
0.49214736842105267,1.8285881,0.45359999999999995,2.0389304
0.49694736842105264,1.8097032,0.46919999999999995,1.9762629
0.5010526315789474,1.7964182,0.45439999999999997,2.0203028
0.5036421052631579,1.7831137,0.4596,1.9822181
0.5098315789473684,1.762951,0.452,2.1007018
0.5077684210526315,1.7542709,0.4916,1.9061948
0.5127157894736842,1.7437811,0.47,1.9258871
0.5177052631578948,1.7272394,0.4796000000000001,1.9465288
0.5201894736842106,1.7140925,0.5024,1.8873112
0.524821052631579,1.7023642,0.4864,1.8768674
0.5277473684210526,1.693091,0.4836,1.9259549
0.5291368421052631,1.6830686,0.49560000000000004,1.9302694
0.5313894736842105,1.6702424,0.486,1.9479069
0.5333894736842105,1.6671649,0.4892,1.9248313
0.5336842105263158,1.6554246,0.49879999999999997,1.8506387
0.5368,1.6529037,0.49439999999999995,1.9017166
0.5407157894736843,1.637308,0.4952,1.8955508
0.5416631578947368,1.6325145,0.49080000000000007,1.8714067
0.5430105263157895,1.616994,0.5104,1.815365
0.5476,1.6132345,0.508,1.8205862
0.5466315789473685,1.6120125,0.5096,1.8001163
0.5515157894736842,1.597776,0.5008,1.8517338
0.5509052631578948,1.5931588,0.5136,1.7752314
0.5538105263157895,1.5799052,0.49959999999999993,1.8583951
0.5569052631578947,1.57207,0.5052,1.8092716
0.554863157894737,1.5709114,0.5024000000000001,1.8355303
0.5592842105263157,1.557205,0.5124,1.8358939
0.5572631578947369,1.5611882,0.508,1.7915349
0.5597473684210527,1.5515757,0.5192,1.8067145
0.5613052631578948,1.5445772,0.5096,1.8000847
0.5615157894736843,1.5397714,0.5104000000000001,1.7709621
0.5638736842105264,1.5327015,0.5228,1.7498361
0.5672421052631579,1.5246149,0.5187999999999999,1.7511358
0.5674105263157896,1.5186368,0.5219999999999999,1.7585042
0.5688,1.5136862,0.5196000000000001,1.7732604
0.5709263157894738,1.5111029,0.526,1.7530091
0.5736631578947369,1.502235,0.528,1.7597328
0.5731368421052631,1.5033733,0.5292,1.7502424
0.5725684210526316,1.4950292,0.5256000000000001,1.7761906
0.5760842105263158,1.4871563,0.5244000000000001,1.7536995
0.5758947368421055,1.488726,0.5224,1.7565728
0.5815578947368422,1.4736502,0.526,1.763856
0.5777473684210527,1.4768295,0.5327999999999999,1.7335424
0.5823368421052632,1.4671066,0.5216,1.7766973
0.5822736842105264,1.4646436,0.5352,1.7279707
0.5818315789473685,1.461479,0.5188,1.7634895
0.5848631578947369,1.4577364,0.5356,1.7436677
0.5856421052631577,1.4486845,0.5356,1.7281125
0.5857473684210527,1.4523364,0.5292,1.7311897
0.585578947368421,1.4497732,0.5316,1.7080194
0.5887789473684211,1.4408317,0.5356000000000001,1.7291721
0.5893473684210526,1.4335284,0.5304,1.7292665
0.5917052631578946,1.4322206,0.5388000000000001,1.706519
0.5922736842105263,1.4307692,0.5372,1.7100699
0.5900210526315789,1.4292239,0.5364,1.702931
0.592442105263158,1.428565,0.54,1.7171695
0.5922105263157895,1.4222558,0.5451999999999999,1.7125258
0.592,1.4237622,0.534,1.71911
0.5926947368421052,1.4197615,0.5416,1.7062846
0.5966947368421052,1.4156617,0.5436,1.7072655
0.5968210526315789,1.4136167,0.546,1.7103821
0.5949263157894737,1.4099448,0.5372,1.7052842
0.5944,1.4066743,0.5416,1.7052324
0.5966736842105264,1.4105972,0.542,1.6964551
0.5971578947368421,1.4066237,0.5384,1.7086946
0.5970105263157894,1.4039885,0.546,1.7016859
0.5980210526315788,1.4054592,0.5388,1.7152933
0.5990315789473685,1.4042126,0.5392,1.699998
0.5991157894736842,1.4000522,0.536,1.7057728
0.5971368421052631,1.4009379,0.5391999999999999,1.6996387
0.5986526315789473,1.4035589,0.544,1.7015284
0.5986526315789474,1.3942692,0.5456,1.7050923
0.598,1.4031054,0.5416000000000001,1.7037325
0.6016631578947368,1.3924794,0.5392,1.7044328
0.6020000000000001,1.3994411,0.5388000000000001,1.7077059
0.6018105263157895,1.3930206,0.5412,1.7021617
