train_acc,train_loss,val_acc,val_loss
0.07473684210526316,4.090495,0.118,3.7336516
0.1428,3.5618272,0.1616,3.447572
0.20210526315789473,3.214846,0.20680000000000004,3.1759152
0.24842105263157896,2.956583,0.24119999999999997,3.1112776
0.2853052631578947,2.7651036,0.29040000000000005,2.7687142
0.31429473684210524,2.619303,0.3068,2.6301131
0.33840000000000003,2.5108244,0.3292,2.543375
0.3561894736842105,2.4214072,0.30920000000000003,2.6495492
0.37631578947368427,2.3437474,0.3328,2.5844567
0.3897052631578947,2.283384,0.35840000000000005,2.4298656
0.4,2.2210948,0.37560000000000004,2.420774
0.412778947368421,2.1798549,0.38439999999999996,2.3031225
0.42206315789473686,2.1350129,0.392,2.3255346
0.43170526315789476,2.0935123,0.406,2.224824
0.4411368421052632,2.0599873,0.4212,2.213533
0.44694736842105265,2.030375,0.4232000000000001,2.1717858
0.45627368421052633,1.997866,0.4296,2.139954
0.46431578947368424,1.965183,0.43360000000000004,2.1090589
0.466021052631579,1.9517802,0.4336,2.096513
0.4722105263157895,1.9191748,0.45199999999999996,2.07109
0.4765052631578948,1.9015716,0.42239999999999994,2.2107093
0.48324210526315786,1.8807584,0.44559999999999994,2.1062157
0.4869684210526316,1.8615445,0.4332000000000001,2.1603985
0.4889263157894737,1.8560716,0.46519999999999995,2.032731
0.4938105263157895,1.8312062,0.46879999999999994,1.9917359
0.49846315789473694,1.8163103,0.45840000000000003,2.0092828
0.5031578947368421,1.7962364,0.4708,1.978848
0.5058526315789473,1.7866333,0.4672,1.9834174
0.5080210526315789,1.7679349,0.4623999999999999,2.036023
0.5123368421052631,1.7587793,0.46520000000000006,1.9907721
0.5131368421052632,1.7494141,0.4744,1.9484555
0.5209473684210526,1.730329,0.468,1.9681523
0.5198736842105263,1.7225219,0.466,1.9876378
0.5236631578947368,1.7100766,0.4639999999999999,2.066329
0.5257263157894737,1.7054965,0.48039999999999994,1.8919033
0.5275368421052631,1.697521,0.488,1.8773228
0.5294105263157896,1.6842265,0.4904,1.881839
0.5334526315789473,1.6703886,0.47479999999999994,1.936905
0.5359157894736842,1.6595268,0.48479999999999995,1.9263015
0.5373473684210527,1.6538323,0.4888,1.9181278
0.5438105263157895,1.6413748,0.48840000000000006,1.9083273
0.543221052631579,1.6345845,0.494,1.8782772
0.5427157894736842,1.6301992,0.4932,1.8919848
0.5439999999999999,1.6232708,0.48800000000000004,1.9169745
0.5487368421052631,1.611898,0.5032,1.8413585
0.5497684210526316,1.6029167,0.5068,1.859592
0.5495368421052631,1.598688,0.5104000000000001,1.8403528
0.5540631578947369,1.5861758,0.5,1.8391994
0.5553894736842105,1.5822076,0.5036,1.8397096
0.5571157894736842,1.5726386,0.49839999999999995,1.9178942
0.5560842105263157,1.5699122,0.5152,1.8343363
0.5598736842105263,1.5606902,0.5075999999999999,1.8007828
0.5598105263157894,1.5563623,0.5196000000000001,1.8171339
0.5608210526315789,1.5498565,0.5132,1.7759727
0.5654105263157896,1.5379176,0.5196000000000001,1.8255239
0.5659578947368421,1.5404255,0.5115999999999999,1.8221132
0.5660421052631579,1.527772,0.5228,1.7966074
0.5681263157894737,1.5216565,0.5096,1.8373001
0.5706315789473684,1.5177048,0.5012000000000001,1.8250933
0.5738526315789473,1.5111809,0.518,1.790682
0.5730315789473684,1.510061,0.5291999999999999,1.7765802
0.5765684210526316,1.5041895,0.5192,1.7668562
0.5754526315789474,1.4985965,0.5188,1.782867
0.5767789473684211,1.4929941,0.5232,1.7639585
0.5760842105263158,1.491969,0.5248,1.7584037
0.5786736842105263,1.4798836,0.5276,1.757329
0.5808631578947367,1.4770759,0.5288,1.7535148
0.5856842105263159,1.467791,0.5276000000000001,1.7332318
0.579957894736842,1.4698662,0.5324,1.7562083
0.5841263157894737,1.465768,0.534,1.7473613
0.584421052631579,1.4553493,0.5316,1.7279052
0.5857052631578948,1.4593781,0.5324,1.7413181
0.5856842105263158,1.4568129,0.5264,1.7470336
0.5877473684210527,1.4472258,0.5304000000000001,1.7437378
0.5879157894736842,1.4439862,0.534,1.7415941
0.5910105263157895,1.4380523,0.5367999999999999,1.7394156
0.5926947368421053,1.4361503,0.5432,1.7275484
0.5920631578947368,1.4361681,0.54,1.7333816
0.592821052631579,1.4269685,0.5436,1.7163858
0.5930947368421053,1.4287288,0.5364,1.7396278
0.5926947368421052,1.4304975,0.54,1.7239375
0.5916210526315789,1.4264178,0.5396,1.7271594
0.594757894736842,1.4262455,0.5372,1.7287735
0.5957894736842105,1.4174018,0.5379999999999999,1.726061
0.5983578947368422,1.411351,0.5432,1.738283
0.5981263157894737,1.4113476,0.55,1.715409
0.6001473684210527,1.4134818,0.5448000000000001,1.7104846
0.5985263157894737,1.413532,0.5456,1.7148775
0.5990947368421052,1.4034777,0.5451999999999999,1.7139493
0.5975578947368422,1.4101676,0.5479999999999999,1.713824
0.6002526315789474,1.4009087,0.5436,1.7074723
0.5985684210526315,1.4045475,0.5484,1.7097076
0.5993684210526316,1.4066391,0.5399999999999999,1.7196921
0.6014736842105264,1.3986537,0.54,1.7127522
0.6012631578947369,1.3987321,0.5416,1.7132409
0.6029684210526316,1.3951972,0.5456,1.7114339
0.5994736842105263,1.3977641,0.5439999999999999,1.7154278
0.6013684210526316,1.396252,0.5479999999999999,1.7121779
0.5989052631578948,1.3965685,0.5436,1.7136428
0.5994105263157895,1.3950516,0.5432,1.7096535
