train_acc,train_loss,val_acc,val_loss
0.02648421052631579,4.362246,0.0436,4.254858
0.041557894736842106,4.1912236,0.0372,5.2225094
0.05509473684210527,4.07883,0.0456,4.3284993
0.07197894736842106,3.9904478,0.04,4.4236164
0.08513684210526316,3.9212143,0.09040000000000001,3.926119
0.09353684210526317,3.86062,0.08800000000000001,3.9408503
0.09810526315789474,3.808281,0.10200000000000001,3.8073602
0.10778947368421055,3.7645092,0.0932,3.991129
0.11627368421052632,3.723003,0.1244,3.7062566
0.12218947368421054,3.6856785,0.12359999999999999,3.7675943
0.12966315789473684,3.63842,0.0848,4.0441713
0.13957894736842105,3.5968473,0.11999999999999998,3.7090335
0.14414736842105264,3.5646915,0.1508,3.5288765
0.15189473684210528,3.512535,0.132,3.664598
0.15722105263157893,3.4777088,0.14200000000000002,3.4754136
0.1643578947368421,3.4396746,0.14880000000000002,3.616247
0.16978947368421055,3.4148335,0.17600000000000002,3.4276497
0.17751578947368418,3.3793442,0.1648,3.6020346
0.1816,3.353963,0.1428,3.583773
0.1864,3.323533,0.18200000000000002,3.3435833
0.19,3.3076162,0.1116,3.806912
0.19473684210526315,3.2789128,0.1416,3.7745416
0.20031578947368422,3.2574244,0.14919999999999997,3.5629911
0.20187368421052632,3.232022,0.19240000000000002,3.2932868
0.20614736842105266,3.210301,0.2016,3.2693765
0.20835789473684213,3.1921396,0.18600000000000005,3.426734
0.21515789473684213,3.1666653,0.12719999999999998,4.0015607
0.2171157894736842,3.1504855,0.204,3.2729266
0.22389473684210529,3.1366768,0.1452,3.8439355
0.22277894736842105,3.117292,0.21760000000000002,3.1819363
0.2279368421052632,3.1004503,0.1324,3.6494133
0.22730526315789476,3.0961003,0.18400000000000002,3.415584
0.23031578947368422,3.0818715,0.18680000000000002,3.374402
0.23277894736842106,3.0636153,0.198,3.332588
0.2346736842105263,3.0528839,0.19119999999999998,3.5063813
0.2379157894736842,3.041062,0.1752,3.6466336
0.2409473684210526,3.0295792,0.15800000000000003,3.9901304
0.2445684210526316,3.0080857,0.21479999999999996,3.2317863
0.24515789473684213,3.0047078,0.22560000000000002,3.185038
0.2519368421052632,2.988275,0.24240000000000003,3.0531194
0.2523368421052632,2.9728673,0.24559999999999998,3.0291717
0.2570105263157895,2.9552524,0.2256,3.1230602
0.2581473684210526,2.9432344,0.198,3.3368015
0.25709473684210526,2.9421127,0.20920000000000002,3.2709293
0.2595578947368421,2.9274962,0.2048,3.4638596
0.2624842105263158,2.9139757,0.1276,4.2645893
0.2677263157894737,2.905933,0.1696,3.8193946
0.26833684210526315,2.8902483,0.26160000000000005,2.9551144
0.2697052631578948,2.8842814,0.2132,3.3147428
0.27303157894736846,2.865626,0.17679999999999998,3.5942674
0.2752631578947368,2.859857,0.24239999999999998,3.1320844
0.28002105263157895,2.846751,0.1996,3.41547
0.2773894736842105,2.8368957,0.26,2.936982
0.2807789473684211,2.8240995,0.18720000000000003,3.6237466
0.28454736842105266,2.8148823,0.272,2.892126
0.28667368421052636,2.799896,0.2624,2.9503803
0.28652631578947374,2.7931209,0.262,2.9016473
0.2902736842105263,2.7850027,0.2268,3.2060492
0.2909473684210526,2.763204,0.2876000000000001,2.8095217
0.29252631578947363,2.7589428,0.2156,3.3549166
0.2950736842105264,2.7543077,0.24640000000000004,3.1024737
0.29585263157894737,2.7447257,0.2756,2.8786721
0.30103157894736843,2.7400565,0.20400000000000001,3.4899645
0.30119999999999997,2.7268093,0.28480000000000005,2.8364322
0.3038315789473684,2.7194502,0.29,2.8015788
0.3059157894736842,2.7042327,0.24640000000000004,3.1177235
0.30635789473684205,2.6895475,0.2724,2.9085264
0.3081473684210526,2.6867948,0.24719999999999998,3.1630514
0.31061052631578945,2.6739619,0.3016,2.7638578
0.3141473684210526,2.666447,0.2892,2.7851815
0.3131578947368421,2.6603858,0.27,2.9858255
0.3172631578947368,2.6487896,0.31000000000000005,2.7230902
0.31856842105263156,2.6416276,0.30720000000000003,2.7074268
0.32086315789473685,2.6308022,0.3104,2.7113273
0.32282105263157895,2.6182837,0.29359999999999997,2.7927914
0.32511578947368425,2.614759,0.29760000000000003,2.712857
0.32661052631578946,2.6103904,0.314,2.7090168
0.32804210526315786,2.596602,0.2596,2.975396
0.3278105263157895,2.5916386,0.3052,2.7180376
0.3328842105263158,2.586417,0.3192,2.651871
0.33410526315789474,2.5827348,0.3164,2.6661217
0.3326947368421052,2.5654256,0.318,2.646675
0.3345263157894736,2.5662599,0.3204,2.645625
0.3378736842105263,2.543359,0.31920000000000004,2.6521537
0.33774736842105263,2.550107,0.3136,2.6720927
0.34050526315789476,2.5476708,0.32080000000000003,2.6247828
0.3397263157894737,2.5361598,0.33199999999999996,2.597316
0.33833684210526316,2.5392365,0.3268,2.592861
0.3426315789473684,2.5259986,0.3208,2.6260395
0.3424631578947368,2.530346,0.33039999999999997,2.595012
0.3413684210526316,2.521835,0.33080000000000004,2.5865617
0.3425473684210526,2.5198972,0.33399999999999996,2.5832624
0.3427368421052632,2.520076,0.33519999999999994,2.5715961
0.3445263157894736,2.5135078,0.33720000000000006,2.5707977
0.34294736842105267,2.516993,0.3312,2.5823617
0.3486947368421053,2.5042903,0.3304000000000001,2.574442
0.3487578947368421,2.5024724,0.33159999999999995,2.5824332
0.3486105263157895,2.5001376,0.3288,2.5776432
0.34713684210526313,2.507265,0.33559999999999995,2.5739892
0.34585263157894736,2.5024753,0.3332,2.5708725
