train_acc,train_loss,val_acc,val_loss
0.028673684210526316,4.398611,0.0352,4.2541585
0.047726315789473686,4.148097,0.0676,4.0293097
0.06732631578947369,4.0097785,0.0876,3.9305792
0.0836421052631579,3.9049747,0.0852,3.9874127
0.10229473684210527,3.8139086,0.1076,3.7923772
0.11623157894736844,3.722349,0.10360000000000001,3.8674488
0.13174736842105264,3.6366162,0.1288,3.6440248
0.14463157894736842,3.5427253,0.15639999999999998,3.456422
0.15833684210526316,3.456821,0.15439999999999998,3.4826617
0.17307368421052632,3.3723474,0.14919999999999997,3.492234
0.1917894736842105,3.2809865,0.19639999999999996,3.2181826
0.1993894736842105,3.2074332,0.2084,3.146186
0.21450526315789473,3.129044,0.22040000000000004,3.0974255
0.22970526315789477,3.047138,0.22519999999999998,3.0345964
0.24381052631578948,2.980395,0.2352,3.067265
0.2529263157894737,2.9139063,0.24719999999999998,2.9691863
0.26656842105263157,2.8458264,0.25279999999999997,2.9281216
0.2796631578947368,2.7773159,0.2792,2.7501864
0.29075789473684216,2.7168813,0.2864,2.7474623
0.2990315789473685,2.6690693,0.2888,2.7167203
0.3127578947368421,2.6165922,0.29600000000000004,2.623566
0.3234315789473684,2.559222,0.32199999999999995,2.5316296
0.33149473684210523,2.5075524,0.3272,2.5745208
0.3391368421052632,2.4746633,0.3196,2.6513038
0.3529684210526316,2.4259639,0.3456,2.5115986
0.35962105263157895,2.391453,0.31439999999999996,2.6941586
0.36869473684210524,2.3495324,0.3344,2.5820594
0.375221052631579,2.3176467,0.35600000000000004,2.429219
0.3837473684210526,2.2766628,0.3208,2.6044014
0.39399999999999996,2.2447653,0.3556,2.39867
0.39983157894736837,2.2206116,0.3848,2.2873282
0.40103157894736846,2.1932416,0.36920000000000003,2.338456
0.4091789473684211,2.1563826,0.38280000000000003,2.2611055
0.41602105263157896,2.1259534,0.36840000000000006,2.399167
0.4249052631578948,2.1014988,0.4004000000000001,2.2411547
0.43138947368421054,2.0752566,0.3908,2.2190576
0.43717894736842106,2.05053,0.3948,2.2509437
0.4437473684210526,2.023554,0.4,2.2761543
0.4477263157894737,2.0034194,0.4176,2.1665466
0.45269473684210526,1.9720238,0.4004000000000001,2.2388618
0.4567157894736842,1.9489155,0.4264,2.1761003
0.46553684210526314,1.9257506,0.412,2.226717
0.47109473684210523,1.9070784,0.4347999999999999,2.078954
0.4768842105263158,1.8832976,0.4336,2.1027825
0.4787578947368421,1.8689846,0.434,2.0827284
0.48322105263157894,1.8416812,0.43920000000000003,2.1103415
0.48861052631578955,1.8280798,0.4584,2.008801
0.4927368421052632,1.8046117,0.4436,2.080172
0.4978947368421053,1.7849797,0.4364,2.1070237
0.502821052631579,1.771537,0.45879999999999993,1.9936523
0.5096,1.7463186,0.46840000000000004,1.9765782
0.5121894736842105,1.7290282,0.46879999999999994,1.9901537
0.5155157894736843,1.7130492,0.46880000000000005,1.974957
0.5204210526315789,1.6927376,0.46599999999999997,2.022973
0.5258736842105264,1.678467,0.474,1.9591461
0.526821052631579,1.6661912,0.4656,1.961254
0.5313894736842105,1.6477102,0.46519999999999995,1.9655255
0.5367999999999999,1.6267463,0.48239999999999994,1.9143517
0.5391157894736843,1.6161407,0.47839999999999994,1.9804631
0.5442526315789473,1.597816,0.4868,1.9225944
0.5499157894736842,1.5749527,0.49,1.8901585
0.5545263157894736,1.5618018,0.4935999999999999,1.8852627
0.554842105263158,1.5589842,0.48160000000000003,1.9095448
0.5590947368421052,1.5392021,0.48879999999999996,1.8672607
0.5642947368421052,1.5203118,0.4868,1.8735156
0.5618947368421053,1.5199083,0.48800000000000004,1.8843793
0.5707368421052631,1.4998592,0.4895999999999999,1.8398551
0.5764421052631579,1.4808662,0.49839999999999995,1.855759
0.5756210526315788,1.4669052,0.49239999999999995,1.9111736
0.5827157894736842,1.4491901,0.5008,1.8457257
0.5842526315789474,1.4478805,0.504,1.8432817
0.5853052631578947,1.4363803,0.494,1.850522
0.5892631578947368,1.4180325,0.504,1.8234422
0.5936210526315789,1.4052223,0.5064,1.808444
0.5976210526315789,1.3886139,0.5000000000000001,1.8536206
0.5993052631578948,1.3804352,0.5084,1.8202167
0.599242105263158,1.376517,0.5052,1.8513024
0.6054105263157895,1.3605185,0.5060000000000001,1.8518254
0.6083368421052633,1.3572359,0.5068,1.8249849
0.6085894736842105,1.3474774,0.5144000000000001,1.7905542
0.6117473684210526,1.3346521,0.506,1.8347925
0.6136421052631579,1.3259447,0.5164,1.7988209
0.614842105263158,1.3241729,0.52,1.8077484
0.6183368421052631,1.3117082,0.5048,1.8115835
0.6173894736842105,1.3104154,0.5088,1.7993896
0.622042105263158,1.2954448,0.5108,1.8055475
0.6225894736842106,1.2929449,0.5188,1.7844534
0.6224421052631578,1.2890018,0.5164,1.7947825
0.6262947368421052,1.2831357,0.5219999999999999,1.799038
0.6283578947368421,1.2762562,0.5124,1.8017035
0.6289684210526315,1.2686745,0.5132000000000001,1.7863171
0.6291157894736842,1.272022,0.52,1.7852087
0.6289684210526315,1.2714169,0.5156,1.7972052
0.6342947368421054,1.2590122,0.5115999999999999,1.7981758
0.634021052631579,1.2541511,0.516,1.7909245
0.6344,1.2495875,0.518,1.8009329
0.6325894736842106,1.2535781,0.5168,1.7920828
0.6335578947368421,1.2526315,0.5164,1.7894026
0.6347578947368421,1.2497438,0.5147999999999999,1.8050832
0.6341684210526316,1.2463078,0.5159999999999999,1.8003944
