train_acc,train_loss,val_acc,val_loss
0.02854736842105263,4.383747,0.05360000000000001,4.1654277
0.05271578947368421,4.104663,0.0664,3.9809005
0.06658947368421052,4.0049577,0.058800000000000005,4.1856184
0.07858947368421054,3.9285338,0.09,3.8004029
0.08913684210526317,3.8913164,0.09480000000000001,3.7618396
0.10640000000000001,3.7806408,0.1288,3.65358
0.12155789473684213,3.700093,0.128,3.646711
0.13612631578947368,3.6204693,0.1628,3.4646773
0.14943157894736844,3.5472517,0.1636,3.4774964
0.16162105263157897,3.481713,0.16479999999999997,3.4504545
0.17044210526315792,3.4238775,0.1704,3.3534837
0.18031578947368423,3.374304,0.19640000000000002,3.2607968
0.193221052631579,3.3077652,0.20800000000000005,3.2028058
0.2011789473684211,3.262257,0.2028,3.2318966
0.20928421052631582,3.2139099,0.23440000000000005,3.1112518
0.21951578947368422,3.1700406,0.23520000000000002,3.1240444
0.22781052631578952,3.1336238,0.24840000000000004,3.0667093
0.23507368421052635,3.084957,0.23920000000000002,3.0646875
0.24454736842105268,3.0430753,0.2512,3.0091007
0.2528842105263158,3.0032542,0.2572,2.9552293
0.25760000000000005,2.9653761,0.272,2.907763
0.2669263157894737,2.9316776,0.28919999999999996,2.8680003
0.2735368421052632,2.884433,0.2816,2.8708503
0.2814736842105264,2.8481221,0.2888,2.8217263
0.28938947368421053,2.8099732,0.29600000000000004,2.7829354
0.29814736842105266,2.7710316,0.2992,2.7729623
0.30145263157894736,2.7343132,0.2752,2.8915348
0.3102526315789474,2.6971986,0.3084,2.6897755
0.31791578947368426,2.6537018,0.31679999999999997,2.694418
0.3225473684210526,2.623811,0.3152,2.7365308
0.3306105263157895,2.5965374,0.3164,2.6438372
0.34021052631578946,2.5598843,0.33759999999999996,2.5468187
0.34111578947368415,2.5285356,0.3204,2.674358
0.3511578947368421,2.4976785,0.34840000000000004,2.5529118
0.3570736842105263,2.4733782,0.3488,2.5044317
0.35757894736842105,2.4422674,0.35719999999999996,2.4764981
0.36145263157894736,2.4186265,0.34720000000000006,2.5600607
0.3722105263157895,2.3901565,0.35080000000000006,2.530943
0.37562105263157897,2.372774,0.36280000000000007,2.4667838
0.37953684210526323,2.3505802,0.35919999999999996,2.4842443
0.3861473684210527,2.322516,0.37759999999999994,2.3941383
0.39016842105263155,2.3037655,0.3844000000000001,2.3510003
0.39692631578947374,2.2722135,0.3772,2.4357407
0.3998736842105263,2.259673,0.39000000000000007,2.3282006
0.4068631578947368,2.2380252,0.37799999999999995,2.3690674
0.41037894736842107,2.21617,0.38120000000000004,2.3399203
0.41223157894736845,2.196354,0.3948,2.3247073
0.4185684210526316,2.1743152,0.3872,2.3439918
0.4209473684210526,2.1630957,0.3968,2.295598
0.42538947368421054,2.1394527,0.39159999999999995,2.3114848
0.42844210526315796,2.1193092,0.408,2.239184
0.4330315789473685,2.1057363,0.414,2.2068107
0.4368842105263158,2.0876505,0.3924,2.3138726
0.4418736842105264,2.0672858,0.4035999999999999,2.292757
0.4459789473684211,2.052447,0.41480000000000006,2.1962926
0.44760000000000005,2.0372128,0.42839999999999995,2.1660533
0.452421052631579,2.0178394,0.43760000000000004,2.119844
0.4564842105263158,2.0053189,0.42199999999999993,2.1937432
0.4612631578947369,1.9841417,0.43560000000000004,2.142781
0.4630947368421053,1.9762212,0.42719999999999997,2.151742
0.4676842105263158,1.9550376,0.4403999999999999,2.1422014
0.469221052631579,1.9431604,0.44439999999999996,2.0836124
0.4741052631578947,1.9322484,0.444,2.076414
0.4758105263157895,1.9162686,0.4464,2.1124873
0.4790947368421053,1.8999292,0.4316,2.1199791
0.4829263157894737,1.8933866,0.4527999999999999,2.0667183
0.4846105263157895,1.8787032,0.4664,2.0256667
0.4872842105263158,1.8638934,0.45799999999999996,1.9964367
0.48962105263157896,1.8530618,0.4623999999999999,2.0420063
0.4941684210526316,1.8419358,0.4608,2.0413494
0.4970315789473685,1.8243049,0.46,2.0246978
0.5015578947368421,1.8181287,0.4612,1.9955742
0.5025894736842106,1.8012054,0.45359999999999995,2.0656314
0.5050736842105263,1.786859,0.4736000000000001,1.9798666
0.5085052631578948,1.7839284,0.4576,2.032418
0.5075789473684211,1.7806591,0.4632,1.9902841
0.5098736842105263,1.7682201,0.4704,1.9683814
0.5149473684210527,1.7525457,0.47400000000000003,1.963675
0.5174947368421052,1.7471236,0.47400000000000003,1.9690639
0.518042105263158,1.7408445,0.4752,1.9452323
0.52,1.7290761,0.4788,1.9349998
0.5230736842105264,1.7185616,0.4728,1.9392971
0.5233684210526316,1.7084174,0.47479999999999994,1.9378786
0.5246736842105264,1.7060436,0.478,1.9443676
0.5268421052631579,1.6965759,0.47680000000000006,1.9393725
0.5285684210526316,1.694518,0.4844,1.9291142
0.5293052631578947,1.6882491,0.48119999999999996,1.9127183
0.5318947368421053,1.6839764,0.4868,1.9255296
0.5325684210526316,1.6730651,0.48200000000000004,1.9279667
0.5340842105263158,1.6668673,0.482,1.9296755
0.5340631578947369,1.6593716,0.48640000000000005,1.9136776
0.5343157894736842,1.6655251,0.4872000000000001,1.9236903
0.5360631578947368,1.654564,0.4835999999999999,1.9172195
0.5364,1.656063,0.48519999999999996,1.9235425
0.5414947368421054,1.6492304,0.486,1.9078196
0.5356842105263158,1.6516398,0.4844,1.9264935
0.5356000000000001,1.6529431,0.4868,1.9145628
0.5398736842105263,1.6493278,0.4836,1.9211724
0.5378526315789474,1.6461734,0.4895999999999999,1.9147825
0.540357894736842,1.6423558,0.4856000000000001,1.916797
